Gene,Gene Set Name,Category
LOC_Os02g03450,Snare Interactions In Vesicular Transport,KEGG
LOC_Os02g32740,Snare Interactions In Vesicular Transport,KEGG
LOC_Os02g44111,Snare Interactions In Vesicular Transport,KEGG
LOC_Os02g47440,Snare Interactions In Vesicular Transport,KEGG
LOC_Os02g55990,Snare Interactions In Vesicular Transport,KEGG
LOC_Os02g57510,Snare Interactions In Vesicular Transport,KEGG
LOC_Os03g06960,Snare Interactions In Vesicular Transport,KEGG
LOC_Os03g45260,Snare Interactions In Vesicular Transport,KEGG
LOC_Os03g57310,Snare Interactions In Vesicular Transport,KEGG
LOC_Os03g57760,Snare Interactions In Vesicular Transport,KEGG
LOC_Os03g58840,Snare Interactions In Vesicular Transport,KEGG
LOC_Os04g44810,Snare Interactions In Vesicular Transport,KEGG
LOC_Os05g48020,Snare Interactions In Vesicular Transport,KEGG
LOC_Os06g02570,Snare Interactions In Vesicular Transport,KEGG
LOC_Os06g07200,Snare Interactions In Vesicular Transport,KEGG
LOC_Os06g07780,Snare Interactions In Vesicular Transport,KEGG
LOC_Os06g11930,Snare Interactions In Vesicular Transport,KEGG
LOC_Os06g39050,Snare Interactions In Vesicular Transport,KEGG
LOC_Os07g07000,Snare Interactions In Vesicular Transport,KEGG
LOC_Os07g34510,Snare Interactions In Vesicular Transport,KEGG
LOC_Os07g38990,Snare Interactions In Vesicular Transport,KEGG
LOC_Os08g17600,Snare Interactions In Vesicular Transport,KEGG
LOC_Os08g34140,Snare Interactions In Vesicular Transport,KEGG
LOC_Os09g24980,Snare Interactions In Vesicular Transport,KEGG
LOC_Os10g06540,Snare Interactions In Vesicular Transport,KEGG
LOC_Os11g06740,Snare Interactions In Vesicular Transport,KEGG
LOC_Os12g05810,Snare Interactions In Vesicular Transport,KEGG
LOC_Os12g44250,Snare Interactions In Vesicular Transport,KEGG
LOC_Os06g09850,Snare Interactions In Vesicular Transport,KEGG
LOC_Os02g11890,Snare Interactions In Vesicular Transport,KEGG
LOC_Os01g48920,Regulation Of Autophagy,KEGG
LOC_Os01g72000,Regulation Of Autophagy,KEGG
LOC_Os01g42850,Regulation Of Autophagy,KEGG
LOC_Os01g10290,Regulation Of Autophagy,KEGG
LOC_Os02g02570,Regulation Of Autophagy,KEGG
LOC_Os03g27350,Regulation Of Autophagy,KEGG
LOC_Os03g44200,Regulation Of Autophagy,KEGG
LOC_Os04g53240,Regulation Of Autophagy,KEGG
LOC_Os04g58560,Regulation Of Autophagy,KEGG
LOC_Os05g08810,Regulation Of Autophagy,KEGG
LOC_Os06g10340,Regulation Of Autophagy,KEGG
LOC_Os07g32800,Regulation Of Autophagy,KEGG
LOC_Os08g09240,Regulation Of Autophagy,KEGG
LOC_Os08g21590,Regulation Of Autophagy,KEGG
LOC_Os11g01010,Regulation Of Autophagy,KEGG
LOC_Os10g41110,Regulation Of Autophagy,KEGG
LOC_Os03g15290,Regulation Of Autophagy,KEGG
LOC_Os01g16970,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os01g37560,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os01g63250,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os01g68324,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os01g08860,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os01g27990,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os01g56070,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os01g04340,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os01g04350,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os01g04360,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os01g04370,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os01g04380,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os01g27150,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os01g27160,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os01g01700,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os01g01307,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os01g23620,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os01g23740,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os01g56670,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os01g46926,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os01g62244,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os01g62290,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os01g60360,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os01g60410,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os01g15010,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os01g69210,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os01g74580,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os01g38510,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os02g01010,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os02g02410,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os02g02830,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os02g03570,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os02g04320,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os02g06890,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os02g08180,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os02g08300,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os02g08480,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os02g10180,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os02g12610,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os02g16040,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os02g21650,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os02g23890,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os02g34530,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os02g34940,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os02g42690,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os02g43930,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os02g47870,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os02g48110,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os02g48140,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os02g48910,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os02g48920,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os02g50780,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os02g52150,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os02g54140,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os03g05730,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os03g11440,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os03g11720,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os03g14180,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os03g15960,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os03g16020,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os03g16030,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os03g16040,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os03g16460,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os03g16860,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os03g16880,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os03g16920,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os03g18510,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os03g19500,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os03g31400,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os03g36730,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os03g43570,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os03g44620,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os03g47500,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os03g50250,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os03g53140,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os03g57340,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os03g59264,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os03g60620,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os03g60780,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os03g61630,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os03g61670,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os03g63110,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os03g63520,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os04g04020,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os04g24180,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os04g32550,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os04g32950,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os04g35290,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os04g35600,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os04g36750,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os04g39040,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os04g44820,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os04g46390,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os04g48770,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os04g51690,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os04g57220,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os04g57890,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os05g01262,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os05g01460,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os05g05700,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os05g06430,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os05g06440,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os05g09550,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os05g11850,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os05g19040,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os05g23600,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os05g30130,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os05g30480,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os05g35400,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os05g38530,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os05g38550,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os05g43170,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os05g44360,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os05g51360,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os06g02360,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os06g06790,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os06g06810,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os06g09330,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os06g10990,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os06g11610,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os06g12090,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os06g14240,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os06g15360,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os06g19680,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os06g26270,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os06g30970,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os06g42810,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os06g44374,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os06g50154,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os06g50300,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os07g03160,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os07g09000,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os07g10830,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os07g14270,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os07g14280,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os07g22680,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os07g30100,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os07g31460,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os07g33350,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os07g38940,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os07g43240,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os07g43250,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os07g46370,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os07g49220,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os08g02140,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os08g09770,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os08g15460,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os08g28820,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os08g31870,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os08g33340,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os08g36994,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os08g38086,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os08g39140,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os09g10054,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os09g10200,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os09g10300,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os09g12230,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os09g17830,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os09g17840,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os09g23690,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os09g24200,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os09g27830,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os09g29840,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os09g30412,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os09g33720,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os09g33780,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os09g36420,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os09g36830,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os10g30200,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os10g30580,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os10g39620,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os11g08440,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os11g08460,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os11g09280,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os11g13980,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os11g24560,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os11g29200,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os11g39650,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os11g47760,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os12g14070,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os12g32986,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os12g37360,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os12g43930,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os12g07490,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os12g05740,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os06g43710,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os12g38180,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os12g01260,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os11g26910,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os07g19070,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os11g01290,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os11g08470,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os08g01040,Protein Processing In Endoplasmic Reticulum,KEGG
LOC_Os01g31470,Endocytosis,KEGG
LOC_Os01g04814,Endocytosis,KEGG
LOC_Os01g72230,Endocytosis,KEGG
LOC_Os01g51700,Endocytosis,KEGG
LOC_Os01g23640,Endocytosis,KEGG
LOC_Os01g46932,Endocytosis,KEGG
LOC_Os01g53670,Endocytosis,KEGG
LOC_Os01g62290,Endocytosis,KEGG
LOC_Os01g59800,Endocytosis,KEGG
LOC_Os01g07760,Endocytosis,KEGG
LOC_Os01g69130,Endocytosis,KEGG
LOC_Os01g57260,Endocytosis,KEGG
LOC_Os01g18280,Endocytosis,KEGG
LOC_Os02g06340,Endocytosis,KEGG
LOC_Os02g06490,Endocytosis,KEGG
LOC_Os02g10480,Endocytosis,KEGG
LOC_Os02g24134,Endocytosis,KEGG
LOC_Os02g38300,Endocytosis,KEGG
LOC_Os02g42134,Endocytosis,KEGG
LOC_Os02g46510,Endocytosis,KEGG
LOC_Os02g49070,Endocytosis,KEGG
LOC_Os02g50550,Endocytosis,KEGG
LOC_Os02g57660,Endocytosis,KEGG
LOC_Os02g58640,Endocytosis,KEGG
LOC_Os03g01810,Endocytosis,KEGG
LOC_Os03g02740,Endocytosis,KEGG
LOC_Os03g08770,Endocytosis,KEGG
LOC_Os03g16860,Endocytosis,KEGG
LOC_Os03g16880,Endocytosis,KEGG
LOC_Os03g16920,Endocytosis,KEGG
LOC_Os03g17020,Endocytosis,KEGG
LOC_Os03g37580,Endocytosis,KEGG
LOC_Os03g43860,Endocytosis,KEGG
LOC_Os03g46390,Endocytosis,KEGG
LOC_Os03g49510,Endocytosis,KEGG
LOC_Os03g49800,Endocytosis,KEGG
LOC_Os03g60620,Endocytosis,KEGG
LOC_Os03g62600,Endocytosis,KEGG
LOC_Os03g63710,Endocytosis,KEGG
LOC_Os04g31190,Endocytosis,KEGG
LOC_Os04g51120,Endocytosis,KEGG
LOC_Os04g57350,Endocytosis,KEGG
LOC_Os05g01250,Endocytosis,KEGG
LOC_Os05g07880,Endocytosis,KEGG
LOC_Os05g31720,Endocytosis,KEGG
LOC_Os05g38530,Endocytosis,KEGG
LOC_Os05g44050,Endocytosis,KEGG
LOC_Os05g46000,Endocytosis,KEGG
LOC_Os06g13820,Endocytosis,KEGG
LOC_Os06g20390,Endocytosis,KEGG
LOC_Os06g40170,Endocytosis,KEGG
LOC_Os06g40180,Endocytosis,KEGG
LOC_Os06g40190,Endocytosis,KEGG
LOC_Os06g40620,Endocytosis,KEGG
LOC_Os06g43590,Endocytosis,KEGG
LOC_Os06g47330,Endocytosis,KEGG
LOC_Os07g13270,Endocytosis,KEGG
LOC_Os07g15680,Endocytosis,KEGG
LOC_Os07g29630,Endocytosis,KEGG
LOC_Os07g30830,Endocytosis,KEGG
LOC_Os07g37650,Endocytosis,KEGG
LOC_Os07g46490,Endocytosis,KEGG
LOC_Os08g32920,Endocytosis,KEGG
LOC_Os08g42530,Endocytosis,KEGG
LOC_Os09g09480,Endocytosis,KEGG
LOC_Os09g25390,Endocytosis,KEGG
LOC_Os09g31090,Endocytosis,KEGG
LOC_Os09g33600,Endocytosis,KEGG
LOC_Os09g37100,Endocytosis,KEGG
LOC_Os10g33660,Endocytosis,KEGG
LOC_Os10g35250,Endocytosis,KEGG
LOC_Os10g38060,Endocytosis,KEGG
LOC_Os10g42420,Endocytosis,KEGG
LOC_Os11g01380,Endocytosis,KEGG
LOC_Os11g03060,Endocytosis,KEGG
LOC_Os11g08440,Endocytosis,KEGG
LOC_Os11g08460,Endocytosis,KEGG
LOC_Os11g47710,Endocytosis,KEGG
LOC_Os11g47760,Endocytosis,KEGG
LOC_Os12g02830,Endocytosis,KEGG
LOC_Os12g04700,Endocytosis,KEGG
LOC_Os12g10560,Endocytosis,KEGG
LOC_Os12g14070,Endocytosis,KEGG
LOC_Os03g24160,Endocytosis,KEGG
LOC_Os02g56270,Endocytosis,KEGG
LOC_Os12g38180,Endocytosis,KEGG
LOC_Os09g36020,Endocytosis,KEGG
LOC_Os11g08470,Endocytosis,KEGG
LOC_Os01g73130,Phagosome,KEGG
LOC_Os01g12900,Phagosome,KEGG
LOC_Os01g51700,Phagosome,KEGG
LOC_Os01g12260,Phagosome,KEGG
LOC_Os01g18050,Phagosome,KEGG
LOC_Os01g46980,Phagosome,KEGG
LOC_Os01g61780,Phagosome,KEGG
LOC_Os01g59150,Phagosome,KEGG
LOC_Os01g40470,Phagosome,KEGG
LOC_Os01g15110,Phagosome,KEGG
LOC_Os01g42430,Phagosome,KEGG
LOC_Os01g51380,Phagosome,KEGG
LOC_Os01g38510,Phagosome,KEGG
LOC_Os02g07060,Phagosome,KEGG
LOC_Os02g07870,Phagosome,KEGG
LOC_Os02g08180,Phagosome,KEGG
LOC_Os02g20850,Phagosome,KEGG
LOC_Os02g34510,Phagosome,KEGG
LOC_Os02g47440,Phagosome,KEGG
LOC_Os02g50860,Phagosome,KEGG
LOC_Os02g57854,Phagosome,KEGG
LOC_Os02g58730,Phagosome,KEGG
LOC_Os03g01530,Phagosome,KEGG
LOC_Os03g11440,Phagosome,KEGG
LOC_Os03g14690,Phagosome,KEGG
LOC_Os03g45920,Phagosome,KEGG
LOC_Os03g46390,Phagosome,KEGG
LOC_Os03g51600,Phagosome,KEGG
LOC_Os03g56810,Phagosome,KEGG
LOC_Os03g57760,Phagosome,KEGG
LOC_Os03g59264,Phagosome,KEGG
LOC_Os03g61670,Phagosome,KEGG
LOC_Os04g05080,Phagosome,KEGG
LOC_Os04g32950,Phagosome,KEGG
LOC_Os04g44810,Phagosome,KEGG
LOC_Os04g51270,Phagosome,KEGG
LOC_Os04g55040,Phagosome,KEGG
LOC_Os04g56540,Phagosome,KEGG
LOC_Os04g59540,Phagosome,KEGG
LOC_Os05g01560,Phagosome,KEGG
LOC_Os05g08810,Phagosome,KEGG
LOC_Os05g34170,Phagosome,KEGG
LOC_Os05g40230,Phagosome,KEGG
LOC_Os05g43170,Phagosome,KEGG
LOC_Os05g43820,Phagosome,KEGG
LOC_Os05g44050,Phagosome,KEGG
LOC_Os05g46000,Phagosome,KEGG
LOC_Os05g51530,Phagosome,KEGG
LOC_Os06g11930,Phagosome,KEGG
LOC_Os06g12790,Phagosome,KEGG
LOC_Os06g37180,Phagosome,KEGG
LOC_Os06g44374,Phagosome,KEGG
LOC_Os06g45120,Phagosome,KEGG
LOC_Os06g46000,Phagosome,KEGG
LOC_Os07g14270,Phagosome,KEGG
LOC_Os07g38730,Phagosome,KEGG
LOC_Os08g01390,Phagosome,KEGG
LOC_Os08g15460,Phagosome,KEGG
LOC_Os08g21590,Phagosome,KEGG
LOC_Os08g33200,Phagosome,KEGG
LOC_Os08g34950,Phagosome,KEGG
LOC_Os09g10650,Phagosome,KEGG
LOC_Os09g17830,Phagosome,KEGG
LOC_Os09g17840,Phagosome,KEGG
LOC_Os09g33720,Phagosome,KEGG
LOC_Os10g10500,Phagosome,KEGG
LOC_Os11g06890,Phagosome,KEGG
LOC_Os11g14220,Phagosome,KEGG
LOC_Os12g05810,Phagosome,KEGG
LOC_Os12g07140,Phagosome,KEGG
LOC_Os12g07490,Phagosome,KEGG
LOC_Os12g01260,Phagosome,KEGG
LOC_Os12g13440,Phagosome,KEGG
LOC_Os06g09850,Phagosome,KEGG
LOC_Os11g01290,Phagosome,KEGG
LOC_Os07g36465,Phagosome,KEGG
LOC_Os01g06600,Peroxisome,KEGG
LOC_Os01g46610,Peroxisome,KEGG
LOC_Os01g46750,Peroxisome,KEGG
LOC_Os01g48910,Peroxisome,KEGG
LOC_Os01g53060,Peroxisome,KEGG
LOC_Os01g32080,Peroxisome,KEGG
LOC_Os01g16350,Peroxisome,KEGG
LOC_Os01g12800,Peroxisome,KEGG
LOC_Os01g14580,Peroxisome,KEGG
LOC_Os01g70090,Peroxisome,KEGG
LOC_Os02g02400,Peroxisome,KEGG
LOC_Os02g03070,Peroxisome,KEGG
LOC_Os02g13270,Peroxisome,KEGG
LOC_Os02g14790,Peroxisome,KEGG
LOC_Os02g44220,Peroxisome,KEGG
LOC_Os02g57260,Peroxisome,KEGG
LOC_Os03g03910,Peroxisome,KEGG
LOC_Os03g07140,Peroxisome,KEGG
LOC_Os03g11960,Peroxisome,KEGG
LOC_Os03g15860,Peroxisome,KEGG
LOC_Os03g22810,Peroxisome,KEGG
LOC_Os03g31550,Peroxisome,KEGG
LOC_Os03g38730,Peroxisome,KEGG
LOC_Os03g57210,Peroxisome,KEGG
LOC_Os03g57220,Peroxisome,KEGG
LOC_Os03g62850,Peroxisome,KEGG
LOC_Os04g28520,Peroxisome,KEGG
LOC_Os04g28570,Peroxisome,KEGG
LOC_Os04g28620,Peroxisome,KEGG
LOC_Os04g42920,Peroxisome,KEGG
LOC_Os04g52400,Peroxisome,KEGG
LOC_Os04g52690,Peroxisome,KEGG
LOC_Os04g53210,Peroxisome,KEGG
LOC_Os05g01090,Peroxisome,KEGG
