ID,ACC
OsAffx.18843.1.S1_at,LOC_Os11g14080
Os.54561.1.S1_at,LOC_Os11g14110
Os.18092.1.S1_at,LOC_Os11g14130
Os.27517.1.A1_s_at,LOC_Os11g14140
Os.8096.1.S1_at,LOC_Os11g14180
Os.26629.1.S1_a_at,LOC_Os11g14190
Os.38604.1.S1_s_at,LOC_Os11g14220
Os.38604.1.S1_x_at,LOC_Os11g14220
Os.21762.1.S1_s_at,LOC_Os11g14220
Os.21762.2.S1_x_at,LOC_Os11g14220
Os.17242.1.S1_at,LOC_Os11g14230
Os.18747.1.S1_at,LOC_Os11g14300
Os.48915.1.S1_at,LOC_Os11g14380
Os.22882.1.S1_at,LOC_Os11g14420
Os.8330.2.S1_a_at,LOC_Os11g14430
Os.8330.1.S1_x_at,LOC_Os11g14430
Os.20234.1.S1_x_at,LOC_Os11g14570
Os.20234.2.S1_at,LOC_Os11g14570
Os.20234.1.S1_at,LOC_Os11g14570
OsAffx.7108.1.S1_at,LOC_Os11g14630
Os.56946.1.S1_at,LOC_Os11g14910
Os.19158.1.S1_at,LOC_Os11g14950
Os.49548.1.S1_at,LOC_Os11g14990
Os.17356.1.A1_a_at,LOC_Os11g15040
OsAffx.18861.1.S1_at,LOC_Os11g15250
OsAffx.30988.1.S1_at,LOC_Os11g15300
OsAffx.18863.1.S1_at,LOC_Os11g15370
OsAffx.18866.1.S1_at,LOC_Os11g15520
OsAffx.18867.1.S1_at,LOC_Os11g15530
Os.49352.1.S1_at,LOC_Os11g15570
Os.27982.1.S1_at,LOC_Os11g15624
Os.26063.1.S1_at,LOC_Os11g15624
OsAffx.18874.1.S1_at,LOC_Os11g15670
Os.15488.1.S1_at,LOC_Os11g16280
Os.15488.1.S2_at,LOC_Os11g16280
Os.10084.3.S1_at,LOC_Os11g16290
Os.10084.1.A1_at,LOC_Os11g16290
Os.6641.1.S1_at,LOC_Os11g16320
Os.4902.1.S1_at,LOC_Os11g16330
Os.4902.1.S1_at,LOC_Os11g16330
Os.4902.2.S1_at,LOC_Os11g16330
Os.4902.2.S1_at,LOC_Os11g16330
Os.15410.1.S1_at,LOC_Os11g16370
Os.15410.1.S1_at,LOC_Os11g16370
Os.10906.1.S1_at,LOC_Os11g16390
Os.11370.1.S1_at,LOC_Os11g16410
Os.24606.1.S1_at,LOC_Os11g16420
OsAffx.7123.1.S1_at,LOC_Os11g16430
Os.9566.1.S1_x_at,LOC_Os11g16470
Os.8755.1.S1_at,LOC_Os11g16480
Os.49889.1.S1_at,LOC_Os11g16530
Os.50519.1.S1_at,LOC_Os11g16540
Os.7140.1.S1_at,LOC_Os11g16550
Os.56238.1.S1_at,LOC_Os11g16560
Os.53870.1.A1_at,LOC_Os11g16580
Os.52841.1.S1_at,LOC_Os11g16590
OsAffx.15695.1.S1_x_at,LOC_Os11g16710
OsAffx.18891.1.S1_at,LOC_Os11g17030
Os.55080.1.S1_at,LOC_Os11g17070
Os.52734.1.S1_at,LOC_Os11g17080
OsAffx.7132.1.S1_at,LOC_Os11g17380
OsAffx.18898.1.S1_at,LOC_Os11g17450
Os.10419.1.S1_a_at,LOC_Os11g17504
Os.6596.1.S1_at,LOC_Os11g17530
Os.6596.1.S1_at,LOC_Os11g17530
Os.11423.1.S1_at,LOC_Os11g17610
OsAffx.31022.1.S1_at,LOC_Os11g17610
OsAffx.18906.1.S1_at,LOC_Os11g17720
Os.11263.1.A1_at,LOC_Os11g17930
Os.11388.1.S1_at,LOC_Os11g18044
OsAffx.31036.1.S1_at,LOC_Os11g18100
OsAffx.7138.1.S1_at,LOC_Os11g18110
Os.49459.1.S1_at,LOC_Os11g18170
OsAffx.18917.1.S1_at,LOC_Os11g18310
Os.53104.1.S1_at,LOC_Os11g18660
OsAffx.31043.1.S1_at,LOC_Os11g18690
OsAffx.31047.1.S1_at,LOC_Os11g18770
Os.31252.1.S1_at,LOC_Os11g18830
OsAffx.18930.1.S1_x_at,LOC_Os11g18860
OsAffx.18930.1.S1_at,LOC_Os11g18860
Os.27600.1.S1_at,LOC_Os11g18880
Os.21166.1.A1_at,LOC_Os11g18947
Os.16490.1.S1_at,LOC_Os11g18990
OsAffx.8750.1.A1_x_at,LOC_Os11g19100
Os.6573.1.S1_at,LOC_Os11g19100
Os.17538.1.S1_at,LOC_Os11g19130
Os.14771.1.S1_at,LOC_Os11g19149
Os.52530.1.S1_at,LOC_Os11g19220
Os.18832.1.S1_at,LOC_Os11g19250
OsAffx.18941.1.S1_at,LOC_Os11g19280
OsAffx.31060.1.S1_s_at,LOC_Os11g19460
Os.16631.1.S1_x_at,LOC_Os11g19460
Os.9986.1.S1_at,LOC_Os11g19700
Os.53689.1.S1_at,LOC_Os11g19720
Os.52025.1.S1_at,LOC_Os11g19730
OsAffx.31068.1.S1_at,LOC_Os11g19800
Os.46324.1.S1_at,LOC_Os11g19800
OsAffx.18950.1.S1_x_at,LOC_Os11g19810
Os.21437.1.S1_at,LOC_Os11g19810
OsAffx.18950.1.S1_s_at,LOC_Os11g19810
Os.21437.1.S1_s_at,LOC_Os11g19810
OsAffx.18954.1.S1_at,LOC_Os11g20020
Os.23970.1.S1_at,LOC_Os11g20170
Os.50578.1.S1_x_at,LOC_Os11g20239
Os.15351.1.S1_at,LOC_Os11g20310
Os.54442.1.S1_at,LOC_Os11g20330
Os.49833.1.S2_at,LOC_Os11g20384
OsAffx.7165.1.S1_at,LOC_Os11g20490
Os.53979.1.S1_at,LOC_Os11g20554
Os.53979.1.S1_at,LOC_Os11g20554
Os.8896.1.S1_a_at,LOC_Os11g20689
Os.7990.1.S1_at,LOC_Os11g20790
Os.6860.1.S1_at,LOC_Os11g21990
Os.52820.1.S1_at,LOC_Os11g22350
Os.30005.1.S1_at,LOC_Os11g22396
Os.30005.1.S2_at,LOC_Os11g22396
Os.53036.1.S1_at,LOC_Os11g22404
Os.10731.1.A1_a_at,LOC_Os11g23080
Os.18880.1.S1_at,LOC_Os11g23170
Os.8213.1.S1_at,LOC_Os11g23790
Os.27241.1.S1_at,LOC_Os11g23880
Os.17435.1.S1_s_at,LOC_Os11g24050
Os.17435.2.S1_at,LOC_Os11g24050
Os.17435.1.S1_x_at,LOC_Os11g24050
Os.10197.1.S1_at,LOC_Os11g24060
OsAffx.18982.1.S1_at,LOC_Os11g24170
OsAffx.7184.1.S1_at,LOC_Os11g24210
Os.11670.1.S1_at,LOC_Os11g24450
Os.37494.1.S1_x_at,LOC_Os11g24450
OsAffx.31123.1.S1_x_at,LOC_Os11g24450
Os.47897.1.S1_at,LOC_Os11g24500
Os.6594.1.S1_at,LOC_Os11g24510
Os.6096.1.S1_a_at,LOC_Os11g24540
Os.6807.1.S1_at,LOC_Os11g24560
Os.15985.1.S1_at,LOC_Os11g24570
Os.54333.1.S1_at,LOC_Os11g24590
Os.9268.2.S1_at,LOC_Os11g24610
Os.53661.1.S1_at,LOC_Os11g24630
Os.53661.1.S1_s_at,LOC_Os11g24630
Os.51092.1.S1_at,LOC_Os11g24824
OsAffx.18998.1.S1_at,LOC_Os11g24840
OsAffx.31124.1.S1_at,LOC_Os11g25110
Os.20079.1.S1_s_at,LOC_Os11g25160
Os.20079.1.S2_at,LOC_Os11g25160
Os.27696.1.S1_at,LOC_Os11g25260
Os.10315.1.S1_at,LOC_Os11g25454
OsAffx.7199.1.S1_at,LOC_Os11g25470
OsAffx.31130.1.S1_at,LOC_Os11g25560
Os.55512.1.S1_at,LOC_Os11g25700
Os.25589.3.S1_x_at,LOC_Os11g25780
Os.25589.3.S1_at,LOC_Os11g25780
Os.26828.2.S1_at,LOC_Os11g26130
Os.26828.1.A1_at,LOC_Os11g26130
Os.27394.1.A1_at,LOC_Os11g26150
Os.27394.1.A1_x_at,LOC_Os11g26150
Os.28459.1.S1_at,LOC_Os11g26160
Os.53724.1.S1_at,LOC_Os11g26340
Os.34006.2.S1_x_at,LOC_Os11g26594
Os.34006.1.S1_x_at,LOC_Os11g26594
Os.53210.1.S1_at,LOC_Os11g26760
Os.12633.1.S1_s_at,LOC_Os11g26790
Os.8240.1.S1_at,LOC_Os11g26850
Os.10151.1.S1_at,LOC_Os11g26860
Os.4638.1.S1_at,LOC_Os11g26880
Os.11041.1.S1_s_at,LOC_Os11g26890
OsAffx.19033.1.S1_at,LOC_Os11g26890
Os.20311.1.S1_at,LOC_Os11g26900
Os.37924.1.S1_x_at,LOC_Os11g26910
Os.50422.1.S1_at,LOC_Os11g26950
OsAffx.31158.1.S1_at,LOC_Os11g27220
OsAffx.19037.1.S1_s_at,LOC_Os11g27329
OsAffx.31161.1.S1_at,LOC_Os11g27430
OsAffx.31163.1.S1_at,LOC_Os11g27480
Os.52052.1.S1_at,LOC_Os11g27530
Os.14658.1.S1_x_at,LOC_Os11g27540
Os.14658.1.S1_x_at,LOC_Os11g27540
Os.51501.1.S1_at,LOC_Os11g27799
Os.26767.1.A1_at,LOC_Os11g28104
Os.25910.1.S1_s_at,LOC_Os11g28130
Os.12914.1.S1_at,LOC_Os11g28270
Os.8952.1.S1_at,LOC_Os11g28300
Os.16375.1.S1_at,LOC_Os11g28340
Os.47963.1.S1_at,LOC_Os11g28350
Os.54773.1.S1_at,LOC_Os11g28360
Os.5628.1.S1_at,LOC_Os11g28365
OsAffx.7234.1.S1_at,LOC_Os11g28365
Os.52553.1.S1_at,LOC_Os11g28430
OsAffx.7240.1.S1_at,LOC_Os11g28950
Os.54774.1.S1_x_at,LOC_Os11g28970
OsAffx.7241.1.S1_at,LOC_Os11g28980
Os.22614.1.S1_at,LOC_Os11g28990
Os.22614.1.S1_at,LOC_Os11g28990
OsAffx.31197.1.S1_at,LOC_Os11g29090
Os.7926.1.S1_at,LOC_Os11g29190
Os.18823.1.S1_at,LOC_Os11g29200
Os.20242.1.S1_at,LOC_Os11g29210
Os.51222.1.S1_at,LOC_Os11g29230
Os.53967.1.S1_at,LOC_Os11g29240
Os.49189.1.S1_at,LOC_Os11g29340
Os.49189.1.S1_at,LOC_Os11g29340
Os.24759.1.A1_at,LOC_Os11g29350
OsAffx.7247.1.S1_at,LOC_Os11g29360
Os.11937.1.S1_at,LOC_Os11g29370
Os.8307.1.A1_at,LOC_Os11g29390
Os.15877.1.S1_at,LOC_Os11g29400
Os.52639.1.S1_at,LOC_Os11g29490
Os.53478.1.S1_at,LOC_Os11g29500
OsAffx.14387.2.S1_s_at,LOC_Os11g29520
Os.54401.1.S1_x_at,LOC_Os11g29690
Os.51298.1.S1_x_at,LOC_Os11g29690
Os.51298.1.S1_at,LOC_Os11g29690
Os.26671.1.S1_at,LOC_Os11g29700
OsAffx.31205.1.S1_s_at,LOC_Os11g29700
Os.22485.1.A1_at,LOC_Os11g29720
OsAffx.19074.1.S1_x_at,LOC_Os11g29850
Os.25312.1.S1_at,LOC_Os11g29850
Os.19165.1.S1_at,LOC_Os11g29900
OsAffx.31214.1.S1_at,LOC_Os11g29970
OsAffx.31215.1.S1_at,LOC_Os11g29990
Os.9072.1.S1_at,LOC_Os11g30360
OsAffx.19085.1.S1_at,LOC_Os11g30370
OsAffx.31228.1.S1_at,LOC_Os11g30400
Os.40201.1.S1_at,LOC_Os11g30410
Os.51111.1.S1_at,LOC_Os11g30484
Os.34523.1.S1_at,LOC_Os11g30500
OsAffx.31232.1.S1_at,LOC_Os11g30750
Os.52147.1.S1_at,LOC_Os11g30760
OsAffx.19092.1.S1_at,LOC_Os11g30770
Os.50230.1.S1_at,LOC_Os11g31110
Os.4974.1.S1_at,LOC_Os11g31190
Os.4974.1.S1_x_at,LOC_Os11g31190
Os.8380.1.S1_at,LOC_Os11g31330
OsAffx.19101.1.S1_at,LOC_Os11g31340
OsAffx.7266.1.S1_at,LOC_Os11g31390
Os.57435.1.S1_x_at,LOC_Os11g31430
Os.57435.1.S1_x_at,LOC_Os11g31430
Os.53055.1.S1_at,LOC_Os11g31450
Os.10185.1.S1_at,LOC_Os11g31470
OsAffx.19103.1.S1_at,LOC_Os11g31530
OsAffx.19104.1.S1_at,LOC_Os11g31540
OsAffx.19104.1.S1_at,LOC_Os11g31540
Os.24828.1.S2_at,LOC_Os11g31620
Os.24828.1.S1_at,LOC_Os11g31620
OsAffx.19106.1.S1_at,LOC_Os11g31630
Os.7816.1.S1_at,LOC_Os11g31640
Os.5713.1.S1_at,LOC_Os11g31650
Os.21278.1.S1_at,LOC_Os11g31680
OsAffx.19108.1.S1_x_at,LOC_Os11g31700
Os.6148.1.S1_at,LOC_Os11g31700
OsAffx.19108.1.S1_at,LOC_Os11g31700
Os.54681.1.S1_at,LOC_Os11g31740
Os.11745.1.S1_x_at,LOC_Os11g31770
Os.11745.2.S1_at,LOC_Os11g31770
Os.11745.1.S1_at,LOC_Os11g31770
OsAffx.19112.1.S1_at,LOC_Os11g31880
Os.49438.1.S2_at,LOC_Os11g31890
Os.49438.1.S1_at,LOC_Os11g31890
OsAffx.19111.1.S1_s_at,LOC_Os11g31900
Os.26757.1.A1_at,LOC_Os11g31950
OsAffx.31257.1.S1_s_at,LOC_Os11g31950
OsAffx.31257.1.S1_s_at,LOC_Os11g31950
Os.26757.1.A1_at,LOC_Os11g31950
Os.18552.1.S1_at,LOC_Os11g31980
Os.10817.3.S1_x_at,LOC_Os11g32110
Os.10817.1.S1_a_at,LOC_Os11g32110
Os.9774.1.S1_at,LOC_Os11g32160
Os.12743.1.S1_at,LOC_Os11g32240
Os.9797.1.S1_at,LOC_Os11g32260
Os.33966.1.S1_at,LOC_Os11g32270
OsAffx.31263.1.S1_x_at,LOC_Os11g32280
OsAffx.31263.1.S1_at,LOC_Os11g32280
OsAffx.7273.1.S1_s_at,LOC_Os11g32320
OsAffx.7273.1.S1_at,LOC_Os11g32320
Os.14956.1.S1_at,LOC_Os11g32360
Os.27070.1.S1_at,LOC_Os11g32369
Os.54073.1.S1_at,LOC_Os11g32390
Os.53128.1.S1_at,LOC_Os11g32410
OsAffx.19120.1.S1_x_at,LOC_Os11g32410
Os.34337.1.S1_at,LOC_Os11g32470
Os.17896.1.S1_at,LOC_Os11g32480
Os.52842.1.S1_at,LOC_Os11g32490
Os.14791.1.S1_at,LOC_Os11g32500
Os.12416.1.S1_at,LOC_Os11g32650
Os.57449.1.S1_x_at,LOC_Os11g32650
Os.26803.1.S1_at,LOC_Os11g32720
Os.33742.1.S1_at,LOC_Os11g32750
Os.11375.1.S1_at,LOC_Os11g32759
Os.9786.1.S1_at,LOC_Os11g32759
Os.51030.1.S1_at,LOC_Os11g32810
OsAffx.7280.1.S1_at,LOC_Os11g32820
Os.17502.1.S1_at,LOC_Os11g32880
Os.9988.1.S1_at,LOC_Os11g32890
Os.22481.1.S1_at,LOC_Os11g32900
Os.27512.1.A1_at,LOC_Os11g32940
Os.11519.2.S1_x_at,LOC_Os11g33000
Os.53931.1.S1_at,LOC_Os11g33030
Os.54794.1.S1_at,LOC_Os11g33050
Os.54794.1.S1_x_at,LOC_Os11g33050
Os.23152.1.S1_at,LOC_Os11g33090
OsAffx.19137.1.S1_s_at,LOC_Os11g33100
Os.11468.1.S1_at,LOC_Os11g33120
Os.14102.1.S1_at,LOC_Os11g33240
Os.22939.1.A1_at,LOC_Os11g33320
Os.7486.1.S1_at,LOC_Os11g33330
OsAffx.31282.1.S1_at,LOC_Os11g33380
OsAffx.31282.1.S1_x_at,LOC_Os11g33380
Os.25556.1.S1_at,LOC_Os11g33394
Os.35907.1.S1_at,LOC_Os11g33394
OsAffx.7289.1.S1_at,LOC_Os11g33990
Os.6231.1.S1_at,LOC_Os11g34080
Os.53335.1.S1_at,LOC_Os11g34110
Os.53213.1.S1_x_at,LOC_Os11g34130
OsAffx.31289.1.S1_at,LOC_Os11g34140
Os.28209.1.S1_a_at,LOC_Os11g34150
Os.49389.1.S1_x_at,LOC_Os11g34150
Os.28209.1.S1_a_at,LOC_Os11g34150
Os.49389.1.S1_x_at,LOC_Os11g34150
Os.9476.1.S1_at,LOC_Os11g34180
Os.20141.1.S1_at,LOC_Os11g34190
Os.6787.1.S1_at,LOC_Os11g34200
Os.11484.1.S1_at,LOC_Os11g34210
Os.12356.1.S1_at,LOC_Os11g34230
Os.11385.1.S1_a_at,LOC_Os11g34270
Os.7943.1.S1_a_at,LOC_Os11g34300
Os.7943.3.S1_s_at,LOC_Os11g34300
Os.7943.1.S1_a_at,LOC_Os11g34300
Os.7943.3.S1_s_at,LOC_Os11g34300
OsAffx.31293.1.S1_at,LOC_Os11g34305
OsAffx.31293.1.S1_at,LOC_Os11g34305
Os.16701.1.S1_at,LOC_Os11g34310
Os.53638.1.S1_at,LOC_Os11g34320
Os.11992.1.S1_at,LOC_Os11g34350
Os.7038.1.S1_at,LOC_Os11g34360
Os.50588.1.S1_at,LOC_Os11g34370
Os.9221.1.S1_at,LOC_Os11g34450
Os.10763.1.S1_at,LOC_Os11g34650
Os.27616.1.S1_at,LOC_Os11g34850
Os.16466.1.S1_at,LOC_Os11g34860
OsAffx.7294.1.S1_at,LOC_Os11g34870
OsAffx.19161.1.S1_at,LOC_Os11g34880
Os.54278.1.S1_x_at,LOC_Os11g34880
OsAffx.19162.1.S1_at,LOC_Os11g34900
Os.45902.1.A1_x_at,LOC_Os11g34910
Os.10263.1.S1_at,LOC_Os11g34910
Os.52499.1.S1_at,LOC_Os11g34920
Os.25955.1.S1_at,LOC_Os11g34940
Os.48047.1.S1_at,LOC_Os11g34950
OsAffx.19164.1.S1_at,LOC_Os11g34990
Os.9106.1.S1_at,LOC_Os11g35020
Os.47395.1.S1_at,LOC_Os11g35030
OsAffx.19165.1.S1_at,LOC_Os11g35040
Os.49372.1.S1_at,LOC_Os11g35050
OsAffx.19170.1.S1_at,LOC_Os11g35210
Os.54257.1.S1_at,LOC_Os11g35220
OsAffx.19171.1.S1_at,LOC_Os11g35274
OsAffx.19171.1.S1_s_at,LOC_Os11g35274
Os.51241.1.S1_at,LOC_Os11g35310
OsAffx.7300.1.S1_x_at,LOC_Os11g35320
Os.27573.1.S1_at,LOC_Os11g35320
Os.53271.1.S1_at,LOC_Os11g35340
Os.6067.1.S1_at,LOC_Os11g35360
Os.57062.1.S1_at,LOC_Os11g35390
Os.24530.1.S1_at,LOC_Os11g35420
OsAffx.31310.1.S1_at,LOC_Os11g35425
Os.49950.1.S1_at,LOC_Os11g35450
OsAffx.19181.1.S1_at,LOC_Os11g35860
Os.10476.1.S1_at,LOC_Os11g35870
Os.10476.1.S1_at,LOC_Os11g35870
Os.52205.1.S1_at,LOC_Os11g35980
Os.52228.1.S1_at,LOC_Os11g36000
Os.18652.1.S1_at,LOC_Os11g36050
Os.27270.2.S1_at,LOC_Os11g36060
Os.18018.2.S1_at,LOC_Os11g36070
Os.18018.1.S1_at,LOC_Os11g36070
Os.17190.1.A1_s_at,LOC_Os11g36150
Os.17190.1.A1_s_at,LOC_Os11g36150
Os.26792.1.S1_at,LOC_Os11g36160
OsAffx.19184.1.S1_at,LOC_Os11g36170
Os.54389.1.S1_at,LOC_Os11g36190
Os.49819.1.S1_at,LOC_Os11g36200
Os.12742.1.A1_at,LOC_Os11g36340
Os.25752.1.S1_at,LOC_Os11g36390
Os.21345.1.S1_at,LOC_Os11g36420
Os.8445.1.S1_at,LOC_Os11g36430
OsAffx.7314.1.S1_at,LOC_Os11g36440
Os.35279.1.S1_at,LOC_Os11g36450
Os.50923.1.S1_at,LOC_Os11g36470
Os.50853.1.S1_at,LOC_Os11g36480
Os.23629.1.S1_at,LOC_Os11g36500
OsAffx.15787.2.S1_s_at,LOC_Os11g36790
OsAffx.15787.2.S1_s_at,LOC_Os11g36790
OsAffx.19201.1.S1_at,LOC_Os11g36800
Os.47022.1.A1_at,LOC_Os11g36960
OsAffx.31338.3.S1_at,LOC_Os11g36960
OsAffx.19206.1.S1_x_at,LOC_Os11g36980
Os.51985.1.S2_at,LOC_Os11g37050
Os.51985.1.S1_at,LOC_Os11g37050
Os.54585.1.S1_at,LOC_Os11g37060
Os.55144.1.S1_s_at,LOC_Os11g37070
Os.8620.1.S1_at,LOC_Os11g37070
OsAffx.31339.1.S1_s_at,LOC_Os11g37080
Os.10298.1.S1_at,LOC_Os11g37080
Os.49949.1.S2_at,LOC_Os11g37100
Os.14640.1.S1_at,LOC_Os11g37130
OsAffx.31341.1.S1_s_at,LOC_Os11g37200
Os.52821.1.S1_at,LOC_Os11g37200
OsAffx.19210.1.S1_x_at,LOC_Os11g37210
OsAffx.7322.1.S1_at,LOC_Os11g37210
Os.27685.1.S1_at,LOC_Os11g37230
Os.24698.1.S1_at,LOC_Os11g37260
Os.24698.2.S1_x_at,LOC_Os11g37260
Os.54390.1.S1_at,LOC_Os11g37300
OsAffx.7325.1.S1_at,LOC_Os11g37330
Os.47461.1.S1_at,LOC_Os11g37390
Os.47461.1.S2_at,LOC_Os11g37390
OsAffx.7326.1.S1_at,LOC_Os11g37410
Os.13975.1.S1_at,LOC_Os11g37510
Os.6117.1.S1_at,LOC_Os11g37520
Os.55756.1.S1_at,LOC_Os11g37540
Os.53358.1.S1_at,LOC_Os11g37560
Os.11161.1.S1_at,LOC_Os11g37640
OsAffx.7329.1.S1_at,LOC_Os11g37660
Os.10010.1.S1_at,LOC_Os11g37690
Os.8664.1.S1_at,LOC_Os11g37730
Os.52399.1.S1_x_at,LOC_Os11g37740
OsAffx.31355.1.S1_at,LOC_Os11g37870
Os.10082.1.S1_at,LOC_Os11g37890
Os.27713.1.A1_at,LOC_Os11g37900
Os.20230.1.S1_at,LOC_Os11g37950
Os.20289.1.S1_at,LOC_Os11g37960
Os.8178.1.S1_at,LOC_Os11g37970
Os.57033.1.S1_at,LOC_Os11g37980
OsAffx.31358.1.S1_at,LOC_Os11g37990
Os.25222.1.S2_at,LOC_Os11g38000
Os.25222.1.S1_at,LOC_Os11g38000
Os.24711.1.A1_at,LOC_Os11g38020
Os.49393.1.S1_at,LOC_Os11g38030
Os.55133.1.S1_at,LOC_Os11g38120
Os.26840.1.S1_at,LOC_Os11g38170
OsAffx.19228.1.S1_at,LOC_Os11g38230
Os.27862.1.S1_at,LOC_Os11g38260
OsAffx.31368.2.S1_at,LOC_Os11g38440
Os.18814.1.S1_at,LOC_Os11g38480
OsAffx.31368.1.S1_x_at,LOC_Os11g38580
Os.18929.1.S1_s_at,LOC_Os11g38580
Os.39008.1.S1_at,LOC_Os11g38610
Os.11107.1.S1_at,LOC_Os11g38650
Os.27239.1.S1_at,LOC_Os11g38670
OsAffx.19236.1.S1_at,LOC_Os11g38670
Os.49480.1.S1_at,LOC_Os11g38790
Os.6005.1.S1_at,LOC_Os11g38800
Os.15682.1.A1_at,LOC_Os11g38810
Os.46753.1.S1_at,LOC_Os11g38860
Os.27243.1.S1_at,LOC_Os11g38870
Os.3123.1.S1_a_at,LOC_Os11g38900
Os.10043.1.S1_at,LOC_Os11g38920
Os.51135.1.S1_at,LOC_Os11g38930
Os.12189.2.S1_at,LOC_Os11g38959
Os.12189.2.S1_x_at,LOC_Os11g38959
Os.7200.1.S1_at,LOC_Os11g38980
Os.27219.1.S1_at,LOC_Os11g38990
Os.10975.1.S1_at,LOC_Os11g39020
Os.10975.1.S1_at,LOC_Os11g39020
OsAffx.31378.1.S1_x_at,LOC_Os11g39060
Os.10068.1.S1_at,LOC_Os11g39130
Os.52240.1.S1_at,LOC_Os11g39190
Os.57369.1.S1_at,LOC_Os11g39200
Os.52807.1.S1_at,LOC_Os11g39209
Os.7513.1.S1_at,LOC_Os11g39220
Os.49908.2.A1_at,LOC_Os11g39254
Os.50270.1.S1_at,LOC_Os11g39310
Os.49419.1.S1_at,LOC_Os11g39320
Os.53674.1.S1_at,LOC_Os11g39350
Os.52546.1.S1_at,LOC_Os11g39360
Os.9292.1.S1_at,LOC_Os11g39370
Os.52669.1.S1_at,LOC_Os11g39430
Os.27217.1.A1_at,LOC_Os11g39640
Os.20727.1.S1_at,LOC_Os11g39650
OsAffx.19258.2.S1_x_at,LOC_Os11g39660
Os.54818.1.S1_at,LOC_Os11g39670
Os.53877.1.S1_x_at,LOC_Os11g39670
OsAffx.19264.1.S1_at,LOC_Os11g39960
Os.10822.1.S1_at,LOC_Os11g40070
Os.26899.1.A1_at,LOC_Os11g40080
Os.9751.1.S1_at,LOC_Os11g40090
Os.8848.1.S1_at,LOC_Os11g40100
OsAffx.26812.3.S1_at,LOC_Os11g40110
Os.3705.1.S1_at,LOC_Os11g40140
Os.57536.1.S1_at,LOC_Os11g40150
Os.51651.1.A1_at,LOC_Os11g40160
Os.50809.1.S1_at,LOC_Os11g40200
OsAffx.7367.1.S1_at,LOC_Os11g40270
Os.56524.1.S1_at,LOC_Os11g40284
Os.56524.1.S1_x_at,LOC_Os11g40284
OsAffx.31404.1.S1_at,LOC_Os11g40380
Os.13577.1.S1_at,LOC_Os11g40500
Os.8943.1.S1_at,LOC_Os11g40510
Os.9671.1.S1_at,LOC_Os11g40530
Os.50236.1.S1_at,LOC_Os11g40540
Os.24003.2.S1_x_at,LOC_Os11g40570
Os.49710.1.S1_at,LOC_Os11g40600
Os.26978.1.S1_a_at,LOC_Os11g40610
OsAffx.19283.1.S1_at,LOC_Os11g40750
Os.51808.1.S1_at,LOC_Os11g40760
OsAffx.31410.1.S1_at,LOC_Os11g40770
OsAffx.19285.1.S1_at,LOC_Os11g40810
OsAffx.7369.1.S1_at,LOC_Os11g40890
Os.52144.1.S1_at,LOC_Os11g40970
Os.38207.1.S1_x_at,LOC_Os11g41034
Os.21158.1.S1_at,LOC_Os11g41130
Os.19170.1.S1_at,LOC_Os11g41140
OsAffx.31420.1.S1_at,LOC_Os11g41150
Os.22241.1.S1_s_at,LOC_Os11g41150
Os.8708.1.S1_at,LOC_Os11g41160
Os.49895.1.S1_x_at,LOC_Os11g41170
OsAffx.19294.1.S1_x_at,LOC_Os11g41170
OsAffx.7371.1.S1_at,LOC_Os11g41210
OsAffx.7371.1.S1_at,LOC_Os11g41210
OsAffx.31428.1.S1_s_at,LOC_Os11g41410
Os.6083.1.S1_at,LOC_Os11g41410
OsAffx.19309.1.S1_at,LOC_Os11g41500
Os.49385.1.S1_at,LOC_Os11g41540
OsAffx.31431.1.S1_at,LOC_Os11g41550
Os.53761.1.S1_at,LOC_Os11g41560
Os.11907.1.S1_at,LOC_Os11g41600
OsAffx.7376.1.S1_at,LOC_Os11g41650
Os.20261.1.S1_at,LOC_Os11g41710
Os.27324.1.S1_a_at,LOC_Os11g41820
Os.22949.1.S1_at,LOC_Os11g41870
Os.11062.1.S1_at,LOC_Os11g41875
Os.9816.1.S1_a_at,LOC_Os11g41890
Os.9816.1.S2_a_at,LOC_Os11g41890
Os.11801.1.S1_at,LOC_Os11g41900
Os.20693.1.S1_at,LOC_Os11g41910
Os.9625.1.S1_at,LOC_Os11g41990
OsAffx.19321.1.S1_at,LOC_Os11g42000
Os.21794.1.S1_s_at,LOC_Os11g42000
OsAffx.19321.1.S1_at,LOC_Os11g42000
Os.21794.1.S1_s_at,LOC_Os11g42000
Os.26992.1.S1_at,LOC_Os11g42040
OsAffx.31435.1.S1_at,LOC_Os11g42060
Os.26855.1.A1_at,LOC_Os11g42160
OsAffx.19327.1.S1_s_at,LOC_Os11g42170
OsAffx.19327.1.S1_at,LOC_Os11g42170
OsAffx.31437.1.S1_at,LOC_Os11g42240
OsAffx.31438.1.S1_at,LOC_Os11g42310
Os.11583.1.S1_at,LOC_Os11g42350
Os.38748.1.S1_s_at,LOC_Os11g42350
Os.8764.1.A1_a_at,LOC_Os11g42420
OsAffx.19332.1.S1_at,LOC_Os11g42430
Os.27592.2.S1_at,LOC_Os11g42490
Os.27592.1.A1_at,LOC_Os11g42490
Os.38669.1.A1_s_at,LOC_Os11g42510
Os.15671.1.A2_at,LOC_Os11g42510
Os.26771.1.A1_at,LOC_Os11g42540
Os.14813.1.S1_at,LOC_Os11g42790
